2,0,0,2,2,4,0,4,0,2,1,2,1,1,4,3,2,1,1,1,0,2,1,0,0,2,1,2,1,3,3,0,2,0,5,0,1,1,1,1,0,2,0,1,1,2,3,1,4,2,29,17,26,32,27,33,33,36,24,18,18,23,38,33,34,62,65,130,457,1615,207,119,90,62,18,12,13,9,11,22,22,27,29,34,32,25,36,30,19,30,28,31,17,13,15,14,9,9,21,27
4,1,2,0,1,0,0,0,2,3,0,3,1,1,2,3,1,1,3,0,1,2,2,5,1,1,1,0,1,2,3,1,2,1,3,1,0,4,2,1,2,1,4,2,1,1,4,5,1,2,24,14,16,40,23,19,25,36,29,27,33,34,27,26,36,51,43,81,116,207,1569,194,65,109,59,28,32,28,24,34,22,26,34,35,19,19,31,38,23,29,24,19,21,18,21,18,11,16,18,20
0,0,1,0,1,2,2,3,1,0,1,1,1,3,1,1,2,1,5,1,0,2,0,3,5,0,1,0,1,0,0,1,0,0,2,1,2,0,2,1,5,4,1,0,0,0,0,2,1,3,43,30,41,37,58,52,51,25,22,7,9,16,40,34,35,47,52,87,100,119,194,1429,384,125,21,12,8,12,10,19,26,32,14,29,43,34,35,11,9,25,32,25,8,4,10,4,10,18,21,35
2,0,1,0,4,3,0,2,1,0,1,3,2,1,1,2,2,3,2,2,3,1,1,1,1,2,2,1,2,2,2,1,1,1,4,1,0,3,1,3,0,2,2,2,2,0,1,5,4,2,41,47,65,30,71,67,70,29,21,9,6,23,31,37,43,42,54,64,88,90,65,384,1654,182,21,11,13,5,11,32,32,28,19,33,47,51,31,16,17,27,37,31,16,9,9,14,9,12,22,48
5,0,0,0,0,1,0,4,3,0,1,1,2,2,5,0,4,1,1,1,0,1,0,1,1,1,1,2,3,4,0,2,1,2,4,2,1,2,3,2,2,2,2,2,1,5,3,4,6,1,31,24,23,39,23,20,40,31,39,23,19,35,34,17,21,45,63,47,47,62,109,125,182,1373,219,51,34,27,41,39,36,35,32,26,24,22,37,21,22,31,27,28,15,21,20,11,18,15,22,15
2,1,1,0,1,2,2,3,2,1,1,1,2,0,5,2,0,1,1,3,4,6,3,3,3,1,1,6,3,0,1,3,0,4,2,2,2,0,4,1,4,6,1,1,1,4,2,1,1,2,13,8,8,12,3,4,11,22,44,30,30,26,21,21,17,20,10,20,14,18,59,21,21,219,1797,322,119,62,45,37,30,30,32,29,12,5,25,46,23,18,12,11,34,28,27,23,19,28,17,7
1,1,1,1,0,2,2,2,6,2,2,1,2,2,4,1,1,1,0,2,2,2,2,3,2,3,2,4,5,1,2,4,1,0,1,4,2,4,1,3,6,4,4,0,3,3,2,1,1,1,10,3,5,6,3,3,7,17,34,27,28,21,14,15,11,16,10,14,10,12,28,12,11,51,322,1411,258,95,55,39,31,17,24,11,6,6,7,31,20,8,6,3,11,24,31,21,21,27,18,6
5,0,0,1,0,0,0,3,1,0,3,5,2,2,0,3,5,2,1,0,3,3,0,2,4,1,6,2,5,1,1,4,3,2,1,3,5,1,3,5,6,0,2,1,4,3,1,1,0,1,9,2,12,9,6,8,6,12,13,35,26,20,15,11,14,12,12,15,8,13,32,8,13,34,119,258,1299,239,96,56,48,30,38,20,7,5,6,21,26,8,6,8,16,24,33,29,22,14,7,4
2,1,2,2,1,3,4,1,3,1,5,7,3,0,3,1,5,2,2,3,4,4,1,2,1,3,7,3,3,3,1,3,7,3,2,2,3,4,4,3,3,2,2,6,3,1,1,6,2,0,4,3,5,9,4,2,3,13,12,25,25,18,13,12,13,14,6,10,9,9,28,12,5,27,62,95,239,1507,299,91,44,35,43,19,9,4,10,29,24,11,4,6,14,22,31,23,23,23,4,2
4,1,0,0,3,3,3,0,0,3,4,2,0,2,2,2,2,1,1,3,4,3,2,2,1,5,0,2,3,3,1,1,1,3,5,1,0,1,1,1,1,7,2,3,2,0,0,3,3,3,9,3,4,7,10,5,8,20,22,14,22,20,15,14,9,13,7,16,14,11,24,10,11,41,45,55,96,299,1482,281,99,59,58,17,14,7,29,37,12,14,12,14,21,22,22,22,19,30,16,13
3,1,0,1,0,6,0,3,1,5,0,1,1,3,4,1,5,2,1,0,1,2,2,0,3,2,3,0,1,3,1,2,0,0,8,6,0,1,3,3,3,2,3,2,2,2,3,3,5,5,20,6,15,13,14,12,17,33,20,23,27,22,22,10,14,23,17,17,18,22,34,19,32,39,37,39,56,91,281,1823,294,141,62,50,28,19,24,23,20,23,19,17,25,26,28,27,31,27,14,10
3,1,1,0,2,3,2,3,2,2,1,0,3,2,3,0,3,2,1,1,1,1,4,3,1,0,3,1,1,4,0,1,2,1,1,1,2,3,7,0,0,4,4,1,1,1,3,1,2,3,21,11,12,14,13,9,18,30,16,24,18,20,22,18,11,21,22,31,20,22,22,26,32,36,30,31,48,44,99,294,1520,338,98,82,38,28,28,36,30,25,18,12,17,20,19,22,22,33,21,20
0,2,0,2,5,1,0,4,2,3,0,2,0,3,4,3,1,3,0,2,0,2,3,0,1,1,2,1,0,1,2,3,0,1,7,1,1,1,1,0,2,1,4,2,1,3,3,3,3,0,29,10,18,17,16,16,14,22,13,22,19,21,23,21,17,20,27,18,24,27,26,32,28,35,30,17,30,35,59,141,338,1595,260,108,49,25,51,32,33,43,30,27,16,16,18,26,21,19,23,14
4,0,0,0,0,3,0,1,2,3,2,0,0,3,0,2,2,1,0,4,1,5,0,1,1,1,2,1,2,3,1,4,2,2,4,2,2,2,2,3,1,0,5,3,3,4,6,0,1,3,10,6,16,15,8,14,14,20,25,27,20,26,13,19,8,21,29,25,20,29,34,14,19,32,32,24,38,43,58,62,98,260,1584,296,53,34,67,73,46,34,20,16,34,27,26,16,27,26,16,14
3,0,1,2,3,2,0,1,4,0,0,2,0,4,3,1,2,1,0,1,0,2,2,1,1,1,0,1,0,2,4,0,2,3,2,2,2,2,0,1,3,2,4,2,4,3,2,0,2,4,36,18,28,29,20,17,19,29,25,16,10,21,29,22,25,24,37,39,33,34,35,29,33,26,29,11,20,19,17,50,82,108,296,1773,288,165,165,55,39,53,55,52,22,25,13,25,17,18,26,24
4,1,0,3,1,4,2,2,1,2,2,1,1,0,2,0,2,1,2,1,1,1,0,1,0,4,3,0,0,0,2,2,1,4,1,0,1,3,0,2,1,1,4,0,4,2,2,1,6,4,28,31,27,14,35,29,30,21,16,8,5,13,26,25,36,26,31,25,31,32,19,43,47,24,12,6,7,9,14,28,38,49,53,288,1733,375,239,66,27,67,51,57,24,14,13,14,7,12,20,45
1,1,0,0,0,0,2,0,1,0,0,1,4,2,0,0,3,0,0,0,1,0,1,2,0,1,0,1,3,0,4,1,1,0,2,3,2,3,3,0,1,2,4,0,3,2,0,6,5,3,27,22,35,19,33,28,36,20,8,5,5,7,29,17,23,18,22,27,27,25,19,34,51,22,5,6,5,4,7,19,28,25,34,165,375,1290,355,50,32,57,59,60,22,4,8,13,9,12,18,38
2,0,3,0,4,0,2,1,1,1,2,0,4,0,1,2,3,4,1,0,3,0,3,2,2,0,2,1,0,3,8,3,2,0,3,1,1,3,2,3,2,3,2,2,1,4,1,8,2,2,21,22,20,24,21,14,18,24,25,16,13,15,27,23,30,27,30,44,30,36,31,35,31,37,25,7,6,10,29,24,28,51,67,165,239,355,1999,208,96,70,68,57,42,19,22,9,18,27,30,39
1,1,2,0,1,0,1,1,5,2,2,2,3,3,4,2,4,1,0,2,5,2,1,2,4,3,4,1,0,0,4,6,1,1,2,1,1,1,1,3,1,2,5,1,2,1,0,3,4,3,20,3,12,15,11,8,14,21,30,34,15,24,26,18,17,26,23,34,17,30,38,11,16,21,46,31,21,29,37,23,36,32,73,55,66,50,208,2262,477,95,37,31,67,52,35,35,32,53,43,23
5,0,0,2,1,0,1,3,4,0,1,0,2,1,3,1,1,3,3,1,5,1,0,1,5,0,1,1,1,2,2,3,3,2,1,4,1,1,1,0,1,4,2,4,3,3,1,1,3,2,14,9,6,16,6,13,10,24,13,25,20,13,11,14,15,12,7,19,18,19,23,9,17,22,23,20,26,24,12,20,30,33,46,39,27,32,96,477,1757,225,54,57,75,45,33,29,38,38,45,25
0,0,1,0,3,1,1,1,3,1,3,6,3,1,3,2,1,3,1,1,0,0,0,4,2,3,3,0,4,1,0,3,0,2,0,1,1,5,4,3,1,2,2,1,3,2,2,0,2,8,20,11,12,12,13,10,19,22,20,18,8,23,20,21,15,15,18,25,19,30,29,25,27,31,18,8,8,11,14,23,25,43,34,53,67,57,70,95,225,1781,253,167,96,44,41,29,26,42,40,40
0,0,1,1,0,3,3,1,5,1,0,1,0,0,1,0,3,0,1,0,2,1,1,1,1,3,1,0,1,0,2,3,0,2,6,1,1,2,0,1,2,3,4,2,1,1,1,6,3,2,19,19,23,18,21,28,15,19,16,8,10,18,24,20,23,21,30,34,27,28,24,32,37,27,12,6,6,4,12,19,18,30,20,55,51,59,68,37,54,253,1850,380,94,25,23,30,26,15,42,53
2,0,0,1,0,1,2,1,6,0,0,0,2,0,4,0,2,1,3,1,2,4,6,2,0,0,2,1,1,1,1,2,1,3,1,3,0,1,2,4,4,4,4,3,4,5,0,2,2,4,16,13,21,15,20,20,17,19,10,5,7,12,16,25,26,32,29,32,29,31,19,25,31,28,11,3,8,6,14,17,12,27,16,52,57,60,57,31,57,167,380,1853,216,27,38,21,27,26,47,51
4,0,1,0,1,1,2,0,3,0,3,0,3,2,1,2,4,1,3,3,1,2,2,2,2,1,2,1,0,1,1,2,1,1,1,1,2,3,0,6,2,2,2,0,2,5,2,0,5,2,13,7,11,11,3,6,16,17,23,29,21,19,20,23,10,31,19,21,18,17,21,8,16,15,34,11,16,14,21,25,17,16,34,22,24,22,42,67,75,96,94,216,1711,242,93,64,52,61,57,32
2,1,0,0,3,1,2,1,2,1,1,1,3,2,1,2,3,0,1,1,2,4,1,2,3,3,2,2,1,2,2,0,1,3,3,4,0,1,3,3,2,5,4,2,0,4,3,1,2,1,8,3,1,2,7,2,6,12,24,21,19,15,9,14,13,15,11,13,10,13,18,4,9,21,28,24,24,22,22,26,20,16,27,25,14,4,19,52,45,44,25,27,242,1624,232,127,71,65,25,10
6,1,1,0,1,2,1,3,4,3,3,1,6,0,3,1,3,2,4,6,0,2,0,5,1,4,2,2,5,1,2,4,4,4,2,3,4,4,5,2,2,6,3,2,7,2,2,1,2,0,12,8,5,11,10,5,7,15,14,23,21,17,12,15,10,12,11,9,19,15,21,10,9,20,27,31,33,31,22,28,19,18,26,13,13,8,22,35,33,41,23,38,93,232,1984,366,141,94,34,17
3,0,0,0,1,2,2,2,3,1,5,3,3,2,3,3,4,3,1,2,6,2,2,2,2,6,0,1,1,2,1,3,2,4,6,0,4,0,3,4,2,3,1,2,2,4,4,2,7,4,8,6,8,10,9,8,7,16,15,20,18,19,15,19,8,12,16,13,9,14,18,4,14,11,23,21,29,23,22,27,22,26,16,25,14,13,9,35,29,29,30,21,64,127,366,1682,309,108,48,18
3,1,1,0,2,1,0,2,2,0,3,3,2,0,1,2,4,1,1,2,3,2,1,0,4,4,4,0,1,2,0,3,1,1,2,2,3,1,1,1,3,1,0,1,4,4,6,1,2,1,10,5,6,6,4,5,13,23,16,20,13,14,17,13,7,10,11,19,15,9,11,10,9,18,19,21,22,23,19,31,22,21,27,17,7,9,18,32,38,26,26,27,52,71,141,309,1768,264,88,28
3,2,0,1,3,1,2,3,4,1,0,3,0,2,3,2,1,0,2,1,4,2,3,0,3,4,2,2,2,2,2,6,2,2,6,3,3,1,3,2,3,1,3,2,0,1,1,4,3,3,15,12,10,16,8,5,10,21,14,28,15,22,10,13,13,11,16,18,9,9,16,18,12,15,28,27,14,23,30,27,33,19,26,18,12,12,27,53,38,42,15,26,61,65,94,108,264,1631,331,51
4,1,0,0,2,5,0,0,2,3,2,0,0,3,0,1,3,1,1,2,7,2,0,1,3,1,0,0,2,1,4,3,0,1,1,3,2,1,1,3,0,3,2,1,2,1,3,4,0,3,16,15,15,20,14,9,17,15,15,17,12,21,16,17,18,27,15,24,23,21,18,21,22,22,17,18,7,4,16,14,21,23,16,26,20,18,30,43,45,40,42,47,57,25,34,48,88,331,1578,257
2,0,1,1,3,2,0,0,3,3,1,1,0,2,1,0,2,0,0,3,3,0,1,1,2,2,0,3,3,2,1,3,2,0,7,0,0,1,6,1,3,1,1,1,1,2,2,3,2,2,21,14,26,17,24,22,27,18,12,10,4,9,17,14,25,21,25,24,27,27,20,35,48,15,7,6,4,2,13,10,20,14,14,24,45,38,39,23,25,40,53,51,32,10,17,18,28,51,257,1791
