2,2,13,13,12,11,4,3,2,5,5,3,7,5,8,12,14,10,2,3,6,9,6,5,2,4,6,2,4,5,8,24,20,20,11,6,31,10,10,25,21,19,20,17,14,34,34,21,27,47,40,49,60,51,78,223,0,374,95,37,18,9,9,5,7,2,2,7,8,2,13,12,22,20,24,28,15,15,12,6,4,14,6,20,22,12,10,12,12,0,0,3,0,4,4,2,0,1,1,1,3,5,4,1,3,5,3,5,3,3,2,1,3,4,6,5,5,1,2,2,1,4,2,2,5
2,8,10,12,8,12,6,0,1,5,12,3,7,10,8,8,10,8,6,4,12,11,0,9,5,1,9,5,9,1,6,23,20,23,11,13,27,21,21,24,32,13,18,22,16,30,25,41,36,36,50,45,39,53,61,89,374,0,232,62,25,15,18,13,9,9,9,9,5,6,14,24,27,23,14,25,18,18,9,8,6,8,8,19,17,13,11,3,6,2,3,1,7,4,2,2,7,3,3,3,3,2,5,4,0,0,3,1,2,4,1,1,5,2,4,8,1,4,1,1,3,2,0,0,1
2,1,13,9,12,10,7,2,2,5,0,4,10,4,9,9,11,11,2,2,12,9,3,3,6,3,10,4,3,6,11,20,15,20,13,22,28,13,19,18,26,18,18,13,14,24,37,34,30,31,28,32,20,18,33,28,95,232,0,199,30,16,18,15,8,9,9,7,1,8,24,24,23,19,32,25,26,22,15,4,8,21,6,13,25,13,4,14,6,2,2,3,4,0,3,0,1,3,0,0,0,2,5,0,2,1,2,4,1,2,2,1,1,1,1,1,3,3,1,0,3,1,0,1,0
7,10,14,11,9,12,9,6,9,5,8,16,12,14,18,15,24,20,11,8,20,16,17,10,12,5,16,10,11,15,18,17,22,22,28,26,21,26,25,22,20,22,22,38,36,24,34,38,29,22,21,21,24,28,28,16,37,62,199,0,213,64,77,42,34,21,18,18,19,43,44,34,29,32,18,29,28,36,30,24,27,41,19,22,13,15,10,4,2,6,0,2,2,0,1,1,2,1,1,3,3,2,2,2,2,2,1,2,5,0,0,0,1,3,2,2,0,2,1,1,4,3,2,0,0
15,18,10,6,4,3,10,13,17,18,20,17,17,18,18,15,8,14,33,24,26,21,22,23,21,16,34,33,27,24,39,15,20,18,14,31,19,19,19,21,23,27,23,26,41,12,14,18,25,22,9,18,15,18,13,10,18,25,30,213,0,374,226,88,62,61,58,60,59,54,39,30,17,19,15,18,24,18,51,39,47,21,27,17,5,6,5,1,3,6,1,4,2,1,2,0,2,1,3,4,1,1,3,4,3,2,1,4,3,3,3,2,0,1,0,2,1,1,2,0,1,1,1,3,0
22,25,7,8,7,6,20,23,22,13,21,28,11,18,19,21,3,14,32,27,12,14,18,24,25,34,36,35,43,37,36,17,9,8,9,17,9,23,15,14,15,15,17,22,46,8,11,13,13,8,6,12,11,16,9,8,9,15,16,64,374,0,304,132,87,78,80,72,77,54,30,15,11,16,7,16,15,19,37,52,36,16,30,12,7,5,2,4,1,8,5,3,0,1,2,0,1,2,1,1,6,4,1,0,6,2,1,3,5,6,1,0,0,4,1,2,0,1,3,1,1,5,2,0,1
7,12,19,11,3,13,18,15,12,14,15,15,19,18,26,26,9,16,22,17,26,21,8,10,15,22,27,20,21,26,28,24,17,22,17,27,16,39,17,22,26,42,38,27,45,14,17,26,17,13,10,14,8,13,12,5,9,18,18,77,226,304,0,222,93,77,50,64,55,89,42,26,21,22,15,21,21,37,47,39,27,19,18,14,6,4,2,4,4,10,3,2,0,1,1,3,1,0,3,6,2,3,3,1,0,6,3,2,2,2,2,2,1,0,2,3,3,3,2,0,0,2,0,1,0
24,16,11,7,4,13,21,13,15,23,16,19,11,10,15,11,10,13,12,20,28,20,13,16,18,22,22,28,29,19,29,7,13,17,9,18,16,18,28,22,22,27,15,28,46,10,10,22,5,9,7,13,9,16,9,3,5,13,15,42,88,132,222,0,349,200,162,146,145,132,43,32,24,20,16,29,23,24,43,48,43,23,37,12,10,1,0,4,2,8,0,2,1,1,4,0,0,1,2,1,1,1,3,2,2,0,0,1,2,1,1,0,1,3,4,2,0,1,0,4,2,3,0,1,1
10,15,4,9,2,10,25,31,18,11,12,18,9,15,9,14,4,10,16,25,15,20,20,18,23,19,21,36,28,25,25,12,8,10,5,25,10,20,19,22,14,11,19,26,39,7,4,14,6,16,7,7,7,11,7,9,7,9,8,34,62,87,93,349,0,318,190,169,147,115,38,38,12,12,15,23,11,17,45,41,42,16,34,14,6,6,2,1,3,1,3,2,1,0,0,1,3,3,4,3,0,1,2,2,2,0,2,0,7,4,0,2,0,0,3,1,0,2,1,1,1,4,0,0,0
15,20,9,9,3,9,10,18,20,27,10,20,10,17,16,15,4,13,21,19,11,14,17,8,23,21,21,24,27,32,25,6,7,11,11,17,10,16,15,19,16,19,22,33,33,3,6,12,3,9,6,10,11,15,4,3,2,9,9,21,61,78,77,200,318,0,302,185,158,97,44,24,17,13,10,16,17,30,32,45,35,15,25,12,3,4,5,3,2,6,4,5,2,1,0,2,1,0,0,3,3,1,2,0,1,2,1,2,4,3,2,1,2,1,0,1,2,4,0,1,0,3,0,0,1
8,12,6,8,6,6,10,15,18,18,21,19,8,11,12,15,1,12,19,22,20,11,23,25,25,20,16,31,39,23,29,8,12,16,17,16,6,15,14,15,13,25,14,26,35,8,6,11,6,9,6,4,2,10,3,0,2,9,9,18,58,80,50,162,190,302,0,293,169,122,55,24,27,13,16,24,20,23,44,50,43,15,32,13,5,3,2,3,2,4,5,1,1,1,1,1,0,1,0,2,1,1,3,0,1,0,1,0,1,2,1,0,2,3,1,1,1,0,1,2,2,1,3,0,0
13,21,3,6,2,2,16,15,18,20,24,18,7,13,16,12,8,8,17,25,9,12,9,14,18,29,14,23,28,18,23,10,7,7,13,16,8,9,17,5,12,17,20,14,19,3,6,6,8,6,5,11,7,7,4,6,7,9,7,18,60,72,64,146,169,185,293,0,268,132,56,33,27,19,15,17,23,21,37,58,41,13,22,17,4,3,6,1,1,7,4,0,1,0,2,0,1,1,2,1,1,1,2,0,0,1,2,2,0,0,2,1,1,1,0,1,0,1,1,0,2,3,1,2,1
16,16,4,7,1,4,14,20,14,23,20,14,12,11,17,12,4,8,17,24,18,22,21,22,27,25,22,32,27,34,43,13,8,14,21,17,7,11,18,11,9,19,8,26,23,5,8,13,10,6,5,6,7,8,4,4,8,5,1,19,59,77,55,145,147,158,169,268,0,292,73,42,18,28,12,28,20,20,46,83,49,16,35,13,7,8,2,1,1,8,2,1,3,1,1,0,2,0,2,2,2,5,2,3,2,0,3,2,7,0,1,0,1,2,1,2,4,1,1,2,2,3,3,0,0
7,16,7,10,8,9,23,12,10,11,20,16,14,16,15,18,11,16,17,16,28,11,23,24,23,26,21,22,24,17,28,20,15,17,18,21,16,16,25,18,16,23,19,34,25,11,10,19,19,11,11,11,3,11,8,4,2,6,8,43,54,54,89,132,115,97,122,132,292,0,226,90,46,35,27,56,42,24,64,72,46,25,26,17,6,9,4,6,3,2,2,1,2,0,1,1,2,0,4,2,5,3,3,3,1,1,3,3,2,0,2,0,2,3,0,0,1,1,1,2,1,3,3,2,1
9,9,12,8,11,9,14,6,12,6,12,6,10,17,12,15,15,15,6,10,18,12,10,8,8,5,9,10,13,15,17,19,21,15,15,12,18,20,13,22,23,23,16,21,29,14,16,19,20,20,16,16,15,11,6,6,13,14,24,44,39,30,42,43,38,44,55,56,73,226,0,378,105,49,41,49,30,54,38,24,25,49,17,26,14,9,4,8,2,1,0,1,0,1,0,3,0,0,0,1,3,1,1,0,2,1,2,1,1,3,4,0,0,3,3,0,0,3,3,4,1,2,2,2,0
4,6,7,11,12,10,16,11,5,8,8,5,12,14,11,14,15,22,7,4,11,11,9,8,7,7,18,9,11,9,12,32,23,24,14,23,13,16,11,24,18,19,15,20,20,16,11,20,13,12,9,14,9,6,7,13,12,24,24,34,30,15,26,32,38,24,24,33,42,90,378,0,230,82,66,58,53,57,41,26,29,32,27,20,8,12,7,3,7,0,1,0,2,1,0,2,2,2,2,2,3,2,4,2,0,2,2,1,4,4,1,0,0,4,1,1,2,2,1,1,1,1,1,0,1
4,5,11,24,14,17,4,3,5,3,11,7,14,9,9,7,17,8,8,1,11,13,3,6,3,4,9,7,5,8,15,17,27,20,18,10,24,20,10,17,20,16,13,17,19,19,18,18,10,14,14,12,14,14,12,17,22,27,23,29,17,11,21,24,12,17,27,27,18,46,105,230,0,249,107,81,61,40,37,16,12,29,6,31,15,15,5,12,6,2,4,2,1,1,2,1,0,1,0,1,2,2,0,4,3,1,2,1,2,4,1,1,0,3,2,5,1,3,0,4,2,1,1,0,0
9,4,13,15,12,7,7,4,3,1,6,4,10,12,8,12,10,7,5,7,11,5,4,13,5,1,7,5,2,1,6,24,20,13,11,16,13,24,13,7,20,15,14,9,16,15,18,14,15,13,20,16,10,26,16,17,20,23,19,32,19,16,22,20,12,13,13,19,28,35,49,82,249,0,309,131,51,47,32,22,22,36,17,21,19,16,9,14,10,0,0,2,3,3,3,0,5,0,1,2,3,1,1,2,4,2,4,1,3,8,1,1,4,2,7,3,3,3,0,4,1,1,0,1,0
6,7,4,18,18,9,4,2,2,6,8,6,16,12,10,9,10,6,1,6,14,8,4,4,7,5,7,6,7,5,7,19,19,18,12,9,14,17,15,13,22,10,18,13,12,18,16,21,12,23,19,14,28,13,14,16,24,14,32,18,15,7,15,16,15,10,16,15,12,27,41,66,107,309,0,323,74,54,54,14,12,32,13,37,27,15,10,11,6,1,2,3,0,0,5,1,0,2,3,2,1,1,4,0,1,1,6,4,2,2,3,2,2,2,3,2,1,2,2,3,1,0,0,3,2
4,16,9,12,7,9,9,7,2,9,4,6,17,9,12,11,11,3,7,5,5,11,8,6,4,9,9,7,4,8,16,20,18,15,16,18,15,15,27,14,10,12,13,21,12,11,18,17,25,15,15,8,8,17,17,11,28,25,25,29,18,16,21,29,23,16,24,17,28,56,49,58,81,131,323,0,242,110,54,32,41,30,32,27,18,26,14,10,5,3,1,2,2,1,2,1,1,0,5,0,3,5,2,1,1,1,3,1,1,3,1,1,1,3,0,0,0,1,4,0,0,1,2,3,1
7,8,9,7,14,12,9,4,7,5,6,5,15,15,9,8,5,9,10,4,7,10,8,4,7,2,5,6,11,2,8,15,17,13,13,13,21,17,10,17,5,17,10,22,15,9,17,17,25,15,11,15,8,22,12,6,15,18,26,28,24,15,21,23,11,17,20,23,20,42,30,53,61,51,74,242,0,266,94,44,29,47,28,40,28,26,8,6,6,1,2,4,2,3,3,0,2,0,0,0,1,1,5,2,4,0,1,3,7,4,0,1,2,2,3,1,3,3,3,2,2,2,0,0,2
9,10,18,12,11,10,10,7,4,5,12,7,10,12,8,14,12,8,7,7,13,6,10,7,7,9,20,5,8,9,22,10,10,20,16,12,19,18,13,11,15,17,23,21,7,12,19,18,16,10,6,9,10,11,13,12,15,18,22,36,18,19,37,24,17,30,23,21,20,24,54,57,40,47,54,110,266,0,215,80,68,65,50,48,28,27,19,10,7,3,4,3,1,1,3,1,1,2,2,5,5,4,4,2,0,0,3,2,0,1,5,1,2,3,2,0,1,1,1,3,3,0,1,4,1
19,14,19,11,9,10,12,13,14,7,14,14,18,16,11,16,12,16,19,10,12,17,13,13,7,12,19,22,18,16,23,11,19,15,19,15,12,15,16,19,21,15,13,17,27,8,8,17,12,15,8,9,3,7,7,8,12,9,15,30,51,37,47,43,45,32,44,37,46,64,38,41,37,32,54,54,94,215,0,330,236,84,86,44,21,13,7,5,4,8,5,2,6,2,0,2,0,0,1,3,1,0,4,1,1,2,3,5,1,2,1,0,2,2,2,3,3,5,1,2,0,2,3,1,0
27,21,11,9,7,5,25,26,18,14,23,19,7,13,10,13,6,11,26,26,15,15,17,14,18,22,22,24,27,23,27,10,8,9,9,17,4,10,12,13,12,9,17,16,20,5,5,11,5,3,2,7,6,9,2,4,6,8,4,24,39,52,39,48,41,45,50,58,83,72,24,26,16,22,14,32,44,80,330,0,413,54,96,26,11,13,11,2,0,8,4,0,1,0,2,3,1,0,0,2,3,1,4,5,0,0,3,1,4,1,2,2,1,1,0,2,0,0,2,4,1,2,4,4,0
10,16,6,3,3,11,8,17,8,12,21,10,10,14,18,13,5,14,8,15,16,14,12,4,8,18,16,22,14,24,21,4,11,6,6,16,7,8,13,7,7,7,14,12,23,1,5,8,10,4,6,5,5,5,4,5,4,6,8,27,47,36,27,43,42,35,43,41,49,46,25,29,12,22,12,41,29,68,236,413,0,96,81,25,9,11,7,5,1,11,5,4,2,0,2,0,1,1,2,2,2,1,4,0,2,0,1,6,2,5,0,1,1,1,0,1,1,1,1,1,0,4,5,2,0
9,11,18,18,12,14,14,8,5,3,7,10,12,10,10,14,10,16,6,5,14,8,8,6,5,7,13,5,7,5,11,18,16,9,17,17,18,8,11,16,15,15,7,11,14,9,8,15,6,5,16,11,10,14,13,8,14,8,21,41,21,16,19,23,16,15,15,13,16,25,49,32,29,36,32,30,47,65,84,54,96,0,136,132,41,27,14,9,13,5,3,2,1,0,4,1,0,1,3,1,4,4,1,4,0,1,2,1,1,6,0,1,2,0,1,1,4,2,3,1,2,1,1,2,1
6,16,5,7,2,6,8,18,8,9,14,13,12,8,8,16,4,8,5,9,14,7,8,9,6,7,11,10,13,13,11,4,9,6,5,8,8,9,8,16,8,13,10,17,23,3,6,11,9,6,8,3,4,13,3,3,6,8,6,19,27,30,18,37,34,25,32,22,35,26,17,27,6,17,13,32,28,50,86,96,81,136,0,123,19,17,8,8,3,5,1,1,2,1,2,0,0,2,1,2,2,2,1,2,0,3,1,2,2,3,0,0,1,1,1,1,0,2,0,1,2,2,5,3,2
6,1,15,12,17,10,7,4,6,3,4,8,12,6,4,7,9,14,5,3,5,11,4,3,2,6,12,7,5,4,6,22,10,10,13,12,22,12,8,8,20,18,10,18,5,14,12,8,6,7,15,17,7,10,14,15,20,19,13,22,17,12,14,12,14,12,13,17,13,17,26,20,31,21,37,27,40,48,44,26,25,132,123,0,213,64,28,18,8,3,1,3,2,1,5,6,0,3,1,4,1,2,4,6,1,4,0,6,3,9,1,2,0,0,1,2,1,2,5,0,2,1,0,1,1
1,4,7,10,10,6,6,0,1,4,6,3,13,5,6,7,13,4,2,0,8,8,0,3,2,1,2,2,3,2,1,9,5,17,9,6,14,7,4,10,18,10,10,10,8,15,16,11,12,17,14,8,16,17,15,17,22,17,25,13,5,7,6,10,6,3,5,4,7,6,14,8,15,19,27,18,28,28,21,11,9,41,19,213,0,146,37,28,13,0,1,2,1,0,2,2,0,1,3,3,3,1,2,4,4,4,4,4,1,5,2,1,4,6,1,6,2,4,3,1,2,1,0,2,2
2,3,4,9,7,8,4,2,1,1,3,1,12,2,3,5,7,4,4,3,3,6,2,2,4,1,3,1,7,1,6,11,9,7,7,9,9,6,8,7,3,10,8,5,7,12,17,11,6,5,10,11,7,14,13,11,12,13,13,15,6,5,4,1,6,4,3,3,8,9,9,12,15,16,15,26,26,27,13,13,11,27,17,64,146,0,146,32,18,1,1,3,6,1,1,3,2,2,5,3,4,1,2,0,2,4,2,0,2,1,1,1,5,1,1,1,1,4,1,5,2,2,0,0,1
2,4,7,2,3,3,4,1,0,2,3,2,3,1,1,1,3,2,2,2,1,3,0,1,2,4,3,0,3,1,0,7,0,9,1,8,4,5,7,7,8,4,1,3,4,4,5,7,3,11,4,15,9,8,6,12,10,11,4,10,5,2,2,0,2,5,2,6,2,4,4,7,5,9,10,14,8,19,7,11,7,14,8,28,37,146,0,94,23,1,1,0,1,0,2,2,3,0,2,2,1,2,5,1,2,1,5,2,0,2,2,0,3,2,2,1,4,2,0,2,1,1,0,0,0
0,3,4,6,6,3,5,0,2,0,2,1,3,3,0,2,2,3,0,0,6,1,0,1,1,2,3,1,1,4,0,8,6,5,2,4,2,5,5,6,5,0,6,2,3,8,5,14,6,7,6,7,10,12,7,8,12,3,14,4,1,4,4,4,1,3,3,1,1,6,8,3,12,14,11,10,6,10,5,2,5,9,8,18,28,32,94,0,130,0,1,4,0,0,4,1,2,1,1,1,4,1,1,4,3,2,3,0,0,1,2,1,1,0,2,5,1,2,0,2,4,1,1,0,2
1,0,3,3,7,3,0,2,1,1,1,1,0,3,0,1,1,3,1,0,0,1,3,0,1,0,1,1,2,4,2,3,2,5,2,2,3,3,2,7,3,5,4,2,2,4,4,2,3,4,5,3,7,6,9,3,12,6,6,2,3,1,4,2,3,2,2,1,1,3,2,7,6,10,6,5,6,7,4,0,1,13,3,8,13,18,23,130,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,2,2,0,1,0,3,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,4
990,456,26,18,6,12,33,50,30,32,36,23,6,14,14,12,3,12,19,24,15,10,13,13,10,14,12,15,11,15,20,3,6,5,5,6,0,8,4,3,2,4,1,2,10,2,2,7,2,0,0,0,6,6,2,0,0,2,2,6,6,8,10,8,1,6,4,7,8,2,1,0,2,0,1,3,1,3,8,8,11,5,5,3,0,1,1,0,1,0,80,13,3,2,2,5,2,1,6,3,10,17,1,4,0,2,9,11,8,2,6,1,0,1,1,0,0,3,1,2,6,9,14,5,1
218,34,11,6,0,1,8,10,7,9,10,10,6,3,3,5,2,6,8,4,3,5,6,5,3,9,3,1,1,3,3,6,5,5,3,3,3,3,1,5,3,1,3,3,3,0,0,2,1,2,2,2,4,0,1,0,0,3,2,0,1,5,3,0,3,4,5,4,2,2,0,1,4,0,2,1,2,4,5,4,5,3,1,1,1,1,1,1,1,80,0,115,30,8,31,11,6,8,21,25,32,43,14,11,2,12,25,37,34,14,2,7,12,5,2,2,2,8,7,8,10,23,26,13,2
18,8,3,3,3,5,2,2,2,3,1,2,4,2,2,1,4,2,4,2,4,4,5,1,0,2,0,2,1,3,4,6,1,4,2,5,3,2,1,2,2,4,2,0,0,2,5,3,2,1,2,2,4,3,3,3,3,1,3,2,4,3,2,2,2,5,1,0,1,1,1,0,2,2,3,2,4,3,2,0,4,2,1,3,2,3,0,4,1,13,115,0,141,48,60,21,26,18,16,32,37,28,28,21,22,18,29,24,32,28,12,9,5,14,10,7,6,9,14,18,25,14,10,13,3
11,2,5,2,3,4,0,1,3,0,4,4,1,3,0,2,0,3,2,1,2,2,1,0,2,3,0,1,0,2,0,4,3,1,3,2,4,2,3,2,2,2,2,1,2,0,3,2,2,3,4,3,6,4,0,7,0,7,4,2,2,0,0,1,1,2,1,1,3,2,0,2,1,3,0,2,2,1,6,1,2,1,2,2,1,6,1,0,1,3,30,141,0,233,315,57,40,38,58,47,27,27,20,26,28,26,21,15,13,24,19,7,8,11,6,7,7,10,15,18,14,12,8,14,3
4,1,0,0,2,2,1,0,0,0,0,0,0,0,2,0,2,2,1,2,1,0,0,0,0,0,0,0,1,0,1,2,3,1,0,0,1,1,0,1,0,0,0,0,3,2,0,0,2,3,0,2,1,1,0,3,4,4,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,3,0,1,3,1,2,0,0,0,1,1,0,1,0,0,0,2,8,48,233,0,156,79,19,31,26,24,14,10,18,14,11,10,10,11,6,11,25,7,9,6,10,7,4,12,7,7,7,5,3,5,3
3,5,3,1,1,1,0,3,0,1,0,3,3,1,5,0,1,3,2,2,2,2,2,0,0,0,1,0,1,0,5,0,2,4,5,0,1,2,0,3,2,0,1,2,0,1,0,3,3,5,2,2,1,3,2,3,4,2,3,1,2,2,1,4,0,0,1,2,1,1,0,0,2,3,5,2,3,3,0,2,2,4,2,5,2,1,2,4,1,2,31,60,315,156,0,117,65,47,53,38,23,20,19,34,20,21,20,9,19,13,11,7,10,8,9,12,11,18,22,20,12,7,5,9,7
2,3,3,2,2,3,2,0,0,1,1,4,2,1,1,2,4,1,0,1,2,1,5,3,1,4,0,2,2,1,2,3,3,3,3,1,1,0,3,4,4,2,6,1,0,0,1,3,4,2,3,3,2,4,2,5,2,2,0,1,0,0,3,0,1,2,1,0,0,1,3,2,1,0,1,1,0,1,2,3,0,1,0,6,2,3,2,1,1,5,11,21,57,79,117,0,203,62,34,25,8,14,16,21,19,17,9,11,8,12,20,5,7,8,8,8,8,13,11,17,7,4,5,9,7
1,1,1,3,1,2,1,1,2,0,1,2,4,2,1,2,1,1,0,2,1,1,1,1,0,1,2,1,1,2,1,3,0,0,3,4,1,0,3,2,7,3,0,1,3,5,3,0,0,3,2,2,1,2,4,3,0,7,1,2,2,1,1,0,3,1,0,1,2,2,0,2,0,5,0,1,2,1,0,1,1,0,0,0,0,2,3,2,0,2,6,26,40,19,65,203,0,154,57,28,20,19,15,14,11,13,10,10,7,10,11,10,8,10,13,9,10,8,9,15,8,7,3,5,6
2,1,0,1,1,2,0,1,0,0,0,0,2,0,0,0,5,3,0,1,4,1,0,2,3,0,2,1,0,2,0,1,2,3,2,2,2,2,3,2,1,2,1,3,4,2,2,3,4,3,0,4,3,2,2,2,1,3,3,1,1,2,0,1,3,0,1,1,0,0,0,2,1,0,2,0,0,2,0,0,1,1,2,3,1,2,0,1,0,1,8,18,38,31,47,62,154,0,159,48,20,23,30,36,13,12,4,8,9,10,15,12,4,10,17,11,11,18,5,12,14,11,0,12,4
2,2,2,0,1,5,0,2,0,0,0,1,4,1,5,3,2,1,1,0,1,2,1,1,1,2,4,0,0,1,0,2,2,2,1,2,3,0,4,1,2,4,2,4,4,6,4,1,1,3,5,4,2,2,5,3,1,3,0,1,3,1,3,2,4,0,0,2,2,4,0,2,0,1,3,5,0,2,1,0,2,3,1,1,3,5,2,1,0,6,21,16,58,26,53,34,57,159,0,204,72,58,53,53,24,20,33,16,17,27,17,8,10,15,8,9,16,15,21,16,15,11,8,18,7
11,4,6,3,1,4,3,5,4,3,4,3,2,5,6,5,2,3,3,2,1,5,5,1,2,2,4,2,2,3,3,6,0,4,1,7,0,3,4,5,4,1,5,4,2,1,5,4,5,5,4,6,1,5,2,4,1,3,0,3,4,1,6,1,3,3,2,1,2,2,1,2,1,2,2,0,0,5,3,2,2,1,2,4,3,3,2,1,1,3,25,32,47,24,38,25,28,48,204,0,298,104,87,43,34,38,42,37,34,30,19,6,11,6,11,9,12,19,16,19,28,31,9,20,7
14,3,3,3,5,3,3,4,3,3,2,6,3,1,0,6,1,6,2,3,6,5,2,0,4,0,1,5,1,3,2,2,3,5,2,1,1,3,4,2,3,1,2,5,3,2,5,3,1,2,3,3,2,5,2,4,3,3,0,3,1,6,2,1,0,3,1,1,2,5,3,3,2,3,1,3,1,5,1,3,2,4,2,1,3,4,1,4,0,10,32,37,27,14,23,8,20,20,72,298,0,297,146,44,38,31,70,48,53,33,14,4,1,7,7,6,9,23,18,14,23,29,17,20,3
9,8,2,3,2,5,7,3,2,1,2,3,2,5,3,4,2,1,2,3,4,2,1,0,2,1,3,3,2,1,3,4,2,5,2,3,5,3,5,3,4,4,5,3,5,3,5,1,5,3,1,1,4,4,3,5,5,2,2,2,1,4,3,1,1,1,1,1,5,3,1,2,2,1,1,5,1,4,0,1,1,4,2,2,1,1,2,1,0,17,43,28,27,10,20,14,19,23,58,104,297,0,286,52,17,30,57,54,54,29,11,3,6,9,4,8,6,12,12,12,19,42,38,25,6
5,1,5,4,2,5,0,3,2,1,2,6,1,6,5,1,0,3,3,2,2,7,3,1,5,0,2,1,5,1,1,1,7,3,2,4,1,5,4,2,3,4,1,2,3,0,2,3,5,3,5,5,4,6,9,3,4,5,5,2,3,1,3,3,2,2,3,2,2,3,1,4,0,1,4,2,5,4,4,4,4,1,1,4,2,2,5,1,1,1,14,28,20,18,19,16,15,30,53,87,146,286,0,162,45,61,62,45,28,46,18,10,8,11,17,11,16,18,12,24,21,18,16,18,10
5,1,3,2,3,1,4,2,0,2,0,0,4,1,5,1,2,2,4,4,5,1,2,1,0,0,1,0,1,1,3,1,7,3,3,2,1,3,1,0,4,3,2,2,5,3,2,2,6,1,1,3,3,3,2,3,1,4,0,2,4,0,1,2,2,0,0,0,3,3,0,2,4,2,0,1,2,2,1,5,0,4,2,6,4,0,1,4,2,4,11,21,26,14,34,21,14,36,53,43,44,52,162,0,212,121,48,37,25,51,28,19,16,18,12,18,14,26,25,27,11,17,11,5,11
2,2,1,0,2,1,1,1,2,0,0,1,1,0,0,2,0,1,0,0,1,0,4,0,1,2,1,2,1,1,0,0,2,2,4,1,0,1,0,0,2,1,4,2,1,3,2,2,1,1,1,1,0,3,4,5,3,0,2,2,3,6,0,2,2,1,1,0,2,1,2,0,3,4,1,1,4,0,1,0,2,0,0,1,4,2,2,3,2,0,2,22,28,11,20,19,11,13,24,34,38,17,45,212,0,185,49,29,22,58,21,16,11,14,5,9,12,15,25,19,18,7,7,14,10
2,2,1,1,8,2,1,0,2,3,1,1,2,0,2,2,0,0,1,1,1,4,2,1,2,1,1,2,0,2,2,3,3,3,4,3,2,5,0,0,5,1,3,2,3,1,1,0,3,1,2,2,4,3,6,3,5,0,1,2,2,2,6,0,0,2,0,1,0,1,1,2,1,2,1,1,0,0,2,0,0,1,3,4,4,4,1,2,0,2,12,18,26,10,21,17,13,12,20,38,31,30,61,121,185,0,236,57,52,62,36,15,15,12,17,12,14,24,19,17,31,19,5,18,6
12,2,2,4,6,2,2,5,2,5,3,4,3,2,6,3,2,2,2,2,3,2,2,2,3,2,5,1,1,3,8,3,6,2,4,6,2,2,5,2,3,1,2,3,1,1,8,1,3,0,3,2,0,3,1,4,3,3,2,1,1,1,3,0,2,1,1,2,3,3,2,2,2,4,6,3,1,3,3,3,1,2,1,0,4,2,5,3,1,9,25,29,21,10,20,9,10,4,33,42,70,57,62,48,49,236,0,298,168,92,31,8,15,17,13,8,6,23,25,13,32,27,28,26,8
19,5,4,4,4,3,4,6,3,7,4,2,2,2,3,6,4,2,9,2,0,2,3,2,3,5,2,4,3,3,6,2,0,3,1,6,6,3,6,2,2,3,4,7,6,7,3,0,4,2,3,4,2,7,2,2,5,1,4,2,4,3,2,1,0,2,0,2,2,3,1,1,1,1,4,1,3,2,5,1,6,1,2,6,4,0,2,0,0,11,37,24,15,11,9,11,10,8,16,37,48,54,45,37,29,57,298,0,367,105,26,6,10,14,9,10,10,29,16,20,29,52,35,25,3
16,4,2,8,1,1,1,4,4,5,3,4,6,3,2,8,2,6,1,6,8,3,4,2,1,4,3,1,4,3,3,2,4,7,1,4,1,0,9,5,3,5,2,3,7,1,2,5,2,2,2,2,2,5,6,2,3,2,1,5,3,5,2,2,7,4,1,0,7,2,1,4,2,3,2,1,7,0,1,4,2,1,2,3,1,2,0,0,3,8,34,32,13,6,19,8,7,9,17,34,53,54,28,25,22,52,168,367,0,209,46,17,8,30,9,13,8,26,21,17,22,45,38,26,5
4,7,2,6,3,10,2,6,2,1,2,0,2,2,3,2,1,3,4,3,1,6,2,2,5,0,2,1,1,3,4,4,2,5,6,3,5,1,1,7,4,5,3,3,4,5,1,3,2,3,1,1,3,2,4,6,3,4,2,0,3,6,2,1,4,3,2,0,0,0,3,4,4,8,2,3,4,1,2,1,5,6,3,9,5,1,2,1,0,2,14,28,24,11,13,12,10,10,27,30,33,29,46,51,58,62,92,105,209,0,213,45,29,29,23,16,28,45,19,38,33,23,16,23,10
3,0,1,2,5,2,3,2,0,1,0,2,3,1,4,1,1,2,2,3,4,1,4,0,0,1,4,2,0,1,1,2,1,3,0,3,1,2,4,1,2,2,2,1,3,5,2,6,2,1,2,1,6,1,1,2,2,1,2,0,3,1,2,1,0,2,1,2,1,2,4,1,1,1,3,1,0,5,1,2,0,0,0,1,2,1,2,2,1,6,2,12,19,25,11,20,11,15,17,19,14,11,18,28,21,36,31,26,46,213,0,130,32,45,28,33,24,34,21,19,22,12,9,10,9
1,0,0,0,3,2,2,0,2,0,2,3,1,1,1,1,1,1,0,0,0,0,2,0,1,0,2,3,1,0,0,1,1,2,2,3,3,1,1,0,3,0,3,0,1,2,0,3,1,0,1,2,1,3,4,0,1,1,1,0,2,0,2,0,2,1,0,1,0,0,0,0,1,1,2,1,1,1,0,2,1,1,0,2,1,1,0,1,1,1,7,9,7,7,7,5,10,12,8,6,4,3,10,19,16,15,8,6,17,45,130,0,202,52,48,37,28,18,13,16,7,1,3,5,7
